Event ID,Application Name,Start Time,Status
EVNT25088,Inventory System,2024-10-07 09:26:38,Active
EVNT37348,E-commerce Platform,2024-11-20 23:52:14,Active
EVNT49379,Customer CRM,2024-10-24 08:42:54,Completed
EVNT36991,HR Portal,2024-12-06 20:56:08,Completed
EVNT75562,Customer CRM,2024-12-11 15:12:27,Completed
EVNT99833,Payment Gateway,2024-11-19 19:10:42,Active
EVNT13021,Inventory System,2024-10-06 04:31:18,Completed
EVNT49725,E-commerce Platform,2024-12-22 19:36:17,Active
EVNT02367,Payment Gateway,2024-12-07 21:36:37,Completed
EVNT76068,Payment Gateway,2024-10-31 16:04:16,Active
EVNT35487,Payment Gateway,2024-12-20 19:26:13,Completed
EVNT85108,HR Portal,2024-10-11 07:21:22,Completed
EVNT76722,E-commerce Platform,2024-10-23 17:46:19,Active
EVNT02385,Inventory System,2024-12-03 20:26:00,Active
EVNT01207,Customer CRM,2024-10-07 01:36:28,Active
EVNT38259,Inventory System,2024-11-15 07:40:00,Completed
EVNT12164,Payment Gateway,2024-12-06 06:03:37,Active
EVNT34129,HR Portal,2024-10-21 18:12:34,Completed
EVNT42241,Customer CRM,2024-10-05 23:01:46,Completed
EVNT12136,Payment Gateway,2024-10-11 23:59:47,Active
EVNT93041,HR Portal,2024-12-05 09:08:09,Completed
EVNT61735,E-commerce Platform,2024-12-03 08:48:37,Active
EVNT29649,Inventory System,2024-10-10 00:44:08,Active
EVNT33126,Customer CRM,2024-10-10 10:55:12,Active
EVNT44592,E-commerce Platform,2024-12-25 17:40:50,Active
EVNT76884,HR Portal,2024-11-30 20:29:50,Active
EVNT36942,HR Portal,2024-11-30 02:54:01,Completed
EVNT40590,Customer CRM,2024-10-30 16:33:24,Active
EVNT32180,Payment Gateway,2024-10-28 14:03:44,Active
EVNT51051,Inventory System,2024-12-30 01:41:56,Active
EVNT01145,Customer CRM,2024-11-23 20:48:46,Completed
EVNT15206,Inventory System,2024-11-11 20:27:05,Active
EVNT05438,Inventory System,2024-11-26 12:50:50,Active
EVNT22476,Inventory System,2024-10-27 18:06:33,Active
EVNT38777,HR Portal,2024-11-24 02:41:48,Active
EVNT95837,Customer CRM,2024-11-25 22:01:16,Completed
EVNT98074,HR Portal,2024-10-03 03:43:41,Active
EVNT21862,Customer CRM,2024-11-30 14:39:49,Completed
EVNT49255,Payment Gateway,2024-11-25 10:33:10,Completed
EVNT12263,Inventory System,2024-10-07 08:36:21,Completed
EVNT54369,Inventory System,2024-10-22 20:29:13,Active
EVNT10018,E-commerce Platform,2024-10-25 21:49:22,Active
EVNT50941,Inventory System,2024-10-13 17:34:03,Completed
EVNT79854,HR Portal,2024-10-30 07:15:29,Completed
EVNT21377,HR Portal,2024-11-28 22:34:23,Completed
EVNT32836,Inventory System,2024-12-06 08:59:32,Active
EVNT43878,HR Portal,2024-12-13 06:09:32,Active
EVNT03692,Inventory System,2024-12-19 05:09:11,Completed
EVNT21026,Inventory System,2024-10-10 01:25:20,Completed
EVNT66688,Payment Gateway,2024-12-06 16:01:06,Completed
EVNT36993,HR Portal,2024-12-18 19:58:31,Completed
EVNT72627,HR Portal,2024-12-18 23:41:23,Active
EVNT23233,Customer CRM,2024-11-10 11:46:36,Completed
EVNT59836,Payment Gateway,2024-10-31 17:23:19,Active
EVNT81767,Inventory System,2024-12-13 06:05:13,Active
EVNT00734,E-commerce Platform,2024-11-16 02:35:26,Active
EVNT70920,E-commerce Platform,2024-10-20 11:06:16,Active
EVNT61907,Customer CRM,2024-11-17 16:46:00,Completed
EVNT11769,Inventory System,2024-12-18 23:15:47,Active
EVNT98274,Customer CRM,2024-11-13 14:53:30,Active
EVNT57286,E-commerce Platform,2024-12-07 07:56:01,Completed
EVNT68847,Inventory System,2024-10-19 06:52:35,Completed
EVNT90910,Customer CRM,2024-10-18 13:22:06,Active
EVNT94044,Customer CRM,2024-10-11 23:26:04,Completed
EVNT21257,Payment Gateway,2024-10-18 07:31:03,Active
EVNT92950,Customer CRM,2024-12-03 22:03:57,Completed
EVNT19804,Inventory System,2024-11-04 21:56:15,Completed
EVNT94284,Inventory System,2024-11-24 23:48:00,Active
EVNT12846,E-commerce Platform,2024-10-10 15:17:05,Completed
EVNT29596,E-commerce Platform,2024-12-27 13:47:22,Active
EVNT14987,HR Portal,2024-12-07 10:08:05,Active
EVNT12781,Inventory System,2024-12-06 01:51:00,Completed
EVNT81067,E-commerce Platform,2024-12-24 21:04:03,Active
EVNT27090,Customer CRM,2024-11-11 16:09:27,Active
EVNT87767,Inventory System,2024-11-03 23:48:45,Completed
EVNT40382,Customer CRM,2024-12-11 23:34:16,Active
EVNT84105,HR Portal,2024-11-18 02:11:13,Active
EVNT91876,Inventory System,2024-10-09 04:08:27,Active
EVNT31551,Customer CRM,2024-10-11 17:43:18,Active
EVNT93149,E-commerce Platform,2024-10-31 00:28:17,Active
EVNT94880,Payment Gateway,2024-11-30 01:06:25,Completed
EVNT31224,E-commerce Platform,2024-12-24 17:48:41,Active
EVNT97357,Customer CRM,2024-11-23 11:17:18,Completed
EVNT57126,Customer CRM,2024-11-16 20:31:30,Active
EVNT86326,Payment Gateway,2024-10-24 12:03:39,Completed
EVNT24190,Payment Gateway,2024-11-21 16:16:24,Completed
EVNT16874,Payment Gateway,2024-10-09 18:11:19,Completed
EVNT34584,E-commerce Platform,2024-12-02 22:32:39,Active
EVNT79172,E-commerce Platform,2024-10-02 15:18:21,Active
EVNT43221,Payment Gateway,2024-10-29 14:17:38,Active
EVNT93110,Payment Gateway,2024-10-10 21:27:19,Active
